AllowedStartingMaterialId,Type,ConceptId,Description,Manufacturer,Brand,Strength,Size,ApprovedStatus,ActionOnReceipt,Dose,Location,FirstChoiceForPicking
4DA0F971-37B2-4102-9C0E-D686AE9FA967,0,96065002,NULL,Eumedica Pharmaceuticals,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
7493271B-5B2F-4647-BBEC-D6E8DCF89543,0,60881009,NULL,Wockhardt,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
F41ED90F-1321-4BB3-A46B-D7057B026D68,0,407732005,NULL,Mylan (Generics UK Limited),NULL,N/A,N/A,1,Straight to Stock,70 mg,,0
02737CFF-2B8A-4B87-8984-D735394D7826,0,6625006,NULL,Torbay & South Devon NHS Foundation Trust,NULL,50 mmol/mL,50 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),2500 mmol,,0
514350B2-16A2-4586-B0BD-D75E48DDFDAF,1,c5514911-be25-4d3f-969f-17cc6755f007,NULL,NULL,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
79DFB5FB-2539-4288-A842-D7781B1995B3,0,1222005,NULL,Calderdale and Huddersfield,NULL,50 mcg/mL,500 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),25000 mcg,,0
BC208C81-12E3-4C04-B951-D7DA0A0548F2,0,36893000,NULL,Flynn Pharma,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
0DB6AA05-5FEC-4DA5-84EA-D8022CE211BC,2,NULL,WhiteGuard Polycellulose Sterile Wipes,Micronclean,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
B72C25FF-BA9C-4A04-945A-D87E462E09AB,0,6102009,NULL,BCM Specials,NULL,3000 mcg/mL,10 mL,1,Quarantine - Report to QA/QC,30000 mcg,AG-C01,0
D2C9637A-E29F-43AC-A757-D8A287DAF648,0,51326002,NULL,Tillomed/Emcure Pharma,NULL,N/A,N/A,1,Straight to Stock,100 mg,BJ-B03,0
CEBE3264-B4A2-4340-AD33-D8C944C7695E,2,NULL,Yellow block with 1 black line label (bag) 70mmx90mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
B4670031-AFFA-421B-8607-D8EA39AEA16F,0,108783005,NULL,ACTAVIS,NULL,20 mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock),100 mg,,0
CB285AFD-DFAC-4227-AA2E-D8F05F7A9350,1,54a6bffe-f1e3-4244-87c4-34060a1ba17c,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
138BF94A-BC2E-4C3B-9066-D954AD304238,1,14ec0602-9852-47e7-9238-c1ef6fc9c90f,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-C02,0
B628D32F-998B-4A7C-9E11-D9DF019FDDEC,0,108806006,NULL,SANOFI AVENTIS,NULL,20 mg/mL,4 mL,0,Quarantine - Check codes (Straight to Stock),80 mg,,0
AB301CE9-4201-4B22-821B-DA0024A42B03,1,a29ef998-6d70-4e6c-8239-a55f575d6937,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
A91BB7A3-5D9B-4FBE-8201-DA035C7C4D70,0,108806006,NULL,TEVA,NULL,20 mg/mL - Two vial parts,4 mL,0,Quarantine - Check codes (Straight to Stock),80 mg,,0
F3803597-7617-47E8-8630-DA11EAE4FA18,1,8091464d-90a7-4bab-a778-54868a19baf0,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
DEAD8261-EC0A-4095-AABF-DA1970BE612C,1,f43264a7-46ae-44d0-945a-ebd9691a0f91,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
E9D58BFA-2585-4F34-868B-DA1A1F05203A,0,1222003,NULL,Preston,NULL,2 mg/mL,1000 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),2000 mg,,0
1F72EBB1-7039-41A9-99C9-DA60C467F8D2,0,59240002,NULL,Kyowa Kirin Ltd,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),10 mg,AC-A05,0
06F5F82D-8864-4A2B-8563-DA850EEE82AB,0,81609008,NULL,Hameln Pharmaceuticals Ltd,NULL,10 mg/mL,5 mL,1,Quarantine - Check codes (Straight to Stock),50 mg,,0
5F5C8D9F-AEDA-4977-99EE-DAD8CA95DCF5,0,108502004,NULL,St Mary’s Pharmaceutical Unit,NULL,1 mg/mL,100 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),100 mg,,0
F0F66259-F159-4E68-9316-DAF9DE1C355D,0,68444001,NULL,Accord,NULL,2 mg/mL,100 mL,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
A2A0872E-ACFD-4C6F-BD96-DB624410DCC2,1,214f923d-52e3-4517-9129-605076b7f6aa,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
67E3AC2A-FE87-4816-BF7A-DB69BEA9FCC3,0,349848009,NULL,Accord,NULL,2 mg/mL,5 mL,1,Quarantine - Check codes (Straight to Stock),10 mg,,0
F8F53499-43B1-41DB-BBF2-DB8743932A90,0,108791001,NULL,Hospira (Pfizer),NULL,2 mg/mL,10 mL,1,Straight to Stock,20 mg,AJ-A06,0
C14E964C-FDC9-4F88-9648-DB8FC0164BD7,0,3127006,NULL,Hospira,NULL,50 mg/mL,100 mL,1,Quarantine - Check codes (Straight to Stock),5000 mg,,0
FBB0AF0F-5593-40B4-BC33-DBB2C2EA6E55,1,e7dba0ae-128f-45f0-8102-37c567fb62e0,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
F361882C-1AB5-40A5-985B-DC01BE2D34DC,0,1222005,NULL,Martindale Pharmaceuticals,NULL,50 mcg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),100 mcg,,0
64F0F00D-2920-47FD-BA22-DC08A80FD5A6,1,1fcb4039-021d-456d-bf12-a37a896f6de3,NULL,NULL,NULL,NULL,NULL,0,Straight to Stock,NULL,AB-A03,0
752FC5DC-B8DE-488A-A11B-DC24753EAA13,0,68395000,NULL,Torbay & South Devon NHS Foundation Trust,NULL,14.70%,100 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),N/A,,0
3204818D-DD62-45E2-8B2C-DC7AF1AB60AC,1,a8ce702c-0e41-44c4-a879-9ab2d7a29567,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-D02,0
358A5A27-0090-4CAB-9211-DCADB082E0A3,1,2fe4c0d9-3a6d-4a04-ad38-4ecab07a485a,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
A80CC0B5-4CE5-4070-9E71-DDAD35C36DAA,1,84e502c2-1c5e-4c22-948a-f210274177bd,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AK-A06,0
B28E675E-02F3-4147-B40F-DDEE8404D720,2,NULL,EasyCaps Sterile (Irremovable),MacoPharma,NULL,NULL,NULL,1,Straight to Stock,NULL,,0
51B07D9B-F48B-4199-BDDF-DE081CD3116A,0,108811008,NULL,Eli Lilly,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),1000 mg,,0
5707F112-908E-4032-BFF6-DE2F3A1D1E2B,1,97be4a3c-3e12-4033-be9a-05bea6ef407b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
979341BA-7C27-419C-83BF-DE75E967F7B7,0,88997008,NULL,Adienne,NULL,N/A,N/A,1,Straight to Stock,100 mg,,0
5641C220-88C2-45F5-9038-DE93CECDD896,0,69918003,NULL,Bristol-Myers Squibb,NULL,N/A,N/A,1,Straight to Stock,1000 mg,AF-B07,0
5D67BEF5-42E4-4720-A0B2-DED99E2F2A5A,0,1389006,NULL,Eisai Ltd,NULL,0.44 mg/mL,2 mL,1,Straight to Stock,0.88 mg,AC-A08,0
59409610-9F14-4BE1-AF32-DF3104F3309E,0,3127006,NULL,Accord,NULL,50 mg/mL,20 mL,1,Quarantine - Check codes (Straight to Stock),1000 mg,,0
C1A8B3EF-2495-4718-8E00-DF5D603274C1,0,108811008,NULL,Ranbaxy (UK) Limited (Sun Pharmaceutical),NULL,N/A,N/A,1,Straight to Stock,1000 mg,AH-D03,0
E91EB627-57AD-4023-8F23-DF82260324AA,0,108757000,NULL,BAXTER,NULL,N/A,N/A,1,Straight to Stock," 1g",BH-B07,0
CD4D196A-FB18-48DC-BC21-DF9CD5E2EC15,1,990949da-6b17-46af-a6c1-2c949f1ef19d,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AE-A02,0
7420DA4C-2AB1-454B-AECC-E046D367ABE8,2,NULL,Sterile IMS- Klercide 70/30 Denatured Ethanol (500ml),Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
81176505-510A-40EB-945B-E053A12DE27B,0,1528001,NULL,Teva,NULL,10 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),100 mg,,0
CC71AF5C-31F7-43AA-A3C3-E08E3F0A4176,1,d271dc0c-9d5b-4f5c-bcbb-ce0ae0ac70d7,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
EEDB9772-FCF4-42CC-A083-E09162E54AA8,0,67735003,NULL,Accord,NULL,6 mg/mL,50 mL,1,Quarantine - Check codes (Straight to Stock),300 mg,,0
6F1035E8-62B8-4553-811C-E0BAAD94760A,1,55995ffc-2264-4f81-be16-72fdaecae3cc,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-B01,0
68ECE9EC-1AD5-4BD5-ADB1-E0E0896298B5,0,349848009,NULL,Sandoz,NULL,2 mg/mL,25 mL,0,Quarantine - Check codes (Straight to Stock),50 mg,,0
8A782043-A8EB-4A42-A944-E12EDDC7A573,0,17309811000001100,NULL,Amgen Ltd,NULL,70 mg/mL,1.7 mL,1,Straight to Stock,120 mg,BB-B02,0
3F41EFA4-BA23-4C72-B5BD-E1765994C476,1,3e57c095-bc91-498c-a228-d7eb418f20a8,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
AA87CD11-AEC6-465A-8826-E19E16E41C17,0,56928005,NULL,Medac,NULL,20 mg/mL,25 mL,1,Straight to Stock,500 mg,AH-B06,0
6AA1DE7C-BD15-4A5F-909F-E1A99384710D,0,108783005,NULL,SANDOZ,NULL,20mg/mL,2 mL,0,Quarantine - Check codes (Straight to Stock),40mg,,0
FB5AD63C-EBA8-4815-80A2-E1AAACC3753F,0,108783005,NULL,SANDOZ,NULL,20mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock),100mg,,0
CB1F9282-359E-43A1-ABDE-E20A578EC221,0,81609008,NULL,Hameln Pharmaceuticals Ltd,NULL,10 mg/mL,2 mL,1,Quarantine - Check codes (Straight to Stock),20 mg,,0
5FAB4081-6843-4275-B537-E23DB01A1E42,0,421412005,NULL,Bristol-Myers Squibb,NULL,N/A,N/A,1,Straight to Stock,250 mg,BJ-A01,0
C2F9F9F1-6207-4A50-9D94-E23FB4258D2E,1,b2bee8d6-dbac-4af7-8654-86626244dfba,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
7EC8DC35-C0C7-4871-A1A0-E29585BD7CE3,0,45311002,NULL,Astrazeneca,NULL,0.5 mg/mL,1 mL,1,Quarantine - Check codes (Straight to Stock),0.5 mg,,0
2C9EAE34-3E41-4FB3-89C2-E2B4AC7F51E6,0,6625006,NULL,Torbay & South Devon NHS Foundation Trust,NULL,50 mcmol/mL,10 mL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),500 mcmol,,0
E9BC0BE5-7B33-4B4A-B191-E2C9609F1F7B,0,1528001,NULL,Hospira,NULL,10 mg/mL,5 mL,1,Straight to Stock,50 mg,BJ-C02,0
A54CAF4D-E19A-4CBC-AEE6-E2CD44AF5CD9,0,42082003,NULL,Flynn Pharma,NULL,N/A,N/A,1,Straight to Stock,1000 mg,AF-A03,0
F53E5D08-977D-4CF1-920A-E2F4496EEA47,2,NULL,SteriKit with Steriswab included,Medical Wire,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
B9CAEF32-F8F3-4108-ACA7-E3543C0B703A,0,1528001,NULL,Hospira,NULL,10 mg/mL,30 mL,1,Straight to Stock,300 mg,BJ-D01,0
E71DA402-6B03-4D90-8105-E3B179EA8186,0,19841008,NULL,Wockhardt,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),1000 mg,,0
E685A3A5-70CC-474B-A1D4-E3C40F1DB3E3,0,15298111000001108,NULL,MEDAC,NULL,3mg/mL,30 mL,0,Quarantine - Check codes (Straight to Stock),90mg,,0
D55C286C-EBA9-4DBF-A560-E3E9F6FD77FD,2,NULL,Warm red patterned border with 1 black line (STD)  100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
56DCC6C8-F16E-483B-A226-E4EEDC3A4827,1,b1c54438-2115-43a9-b1b1-b3b8041ecbe7,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
7C51E25B-0BFE-47E1-A98F-E50D9D1BE1CC,0,85343005,NULL,Sandoz,NULL,10 mg/mL,10 mL,1,Straight to Stock,100mg,BE-D01,0
F63CF9B4-A4EB-4C17-A5AF-E59206264ED8,1,7cb4fc25-5936-4be7-8db7-5edf5aa971bd,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
17ED07B7-E7EA-436E-995E-E6ADC71F2D09,0,333847008,NULL,Hameln,NULL,50 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),500 mg,,0
122B8734-1B74-4845-805B-E6C641512838,1,b9bce05c-9e42-4f8b-97b1-8fb0089f882b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-D07,0
9C7B598C-653B-49BE-B7A6-E6DB3430C5EA,2,NULL,Violet block with black border and 2 black lines (FLAG)  100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
1145D4D6-DF70-4A28-9406-E6E40313B907,0,108779005,NULL,Medac,NULL,1 mg/mL,4 mL,0,Quarantine - Check codes (Straight to Stock),4 mg,,0
E9BFAF3A-5E7E-495D-AB68-E6E58FD2AE13,0,420155008,NULL,Torbay & South Devon NHS Foundation Trust,NULL,15%,50 mL,1,Quarantine - Report to QA/QC,N/A,AF-B03,0
3118878B-1099-4867-B5E8-E70B16DF93EC,2,NULL,NutriFlex Lipid Peri 2500ml,B BRAUN,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
2C46B16D-B14C-4A78-B797-E7694B80100E,0,77750008,NULL,Medac,NULL,N/A,N/A,1,Quarantine - Check codes (Straight to Stock),200 mg,AJ-B06,0
5E08A7E9-55B9-4BC3-AF80-E7AEBEE6D176,1,e327d708-5397-4712-a7a2-612cdcf3c81b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
4067E302-D5FC-4A07-9C2A-E7E288B82597,0,327032007,NULL,Qilu Pharma,NULL,5 mg/mL,1 mL,1,Quarantine - Check codes (Straight to Stock),5 mg,,0
2B358520-4947-46E5-91C3-E80F472FBC44,1,cb030520-17d8-4e71-a393-78dec605c046,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-D03,0
910741E2-3211-45F6-AD9F-E885D7CC2DD1,0,349848009,NULL,Mylan,NULL,2 mg/mL,25 mL,1,Quarantine - Check codes (Straight to Stock),50 mg,,0
DA8B0F17-CB3C-42DD-8AA7-E88EE4A11F59,2,NULL,Violet block with black border and 1 black line (STD)  100mm x 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
ECCDA177-6C5A-420D-BDDB-E8A1538CBDB7,0,444649004,NULL,Roche,NULL,20 mg/mL,10 mL,1,Quarantine - Check codes (Straight to Stock),200 mg,,0
1FD1DBE4-40B6-49DB-80B9-E8B46D31D092,1,444a519b-1e83-453b-a0e9-7c57e1ad2295,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
9281EFF9-570F-45E1-B81C-E8BCD69B375A,1,f03a295a-9674-4909-82f5-dad3c36f93bd,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
E773A497-2F6E-4F03-8168-E8C68AC41602,1,90ec1b98-e156-4d63-82ea-1c628b030819,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
87AAE7C7-C441-4168-9025-E91767507690,0,35300007,NULL,Zentiva (Aventis),NULL,N/A,N/A,1,Straight to Stock,20 mg,AC-A07,0
BA3F9031-10B4-4A36-8F11-E98C1125AB77,0,108811008,NULL,Accord,NULL,N/A,N/A,1,Straight to Stock,2000 mg,,0
CF11D4A3-0EF1-42FB-BCDF-E98D05E39070,0,411089001,NULL,Accord,NULL,25mg/ml,4ml,1,Quarantine - Check codes (Quarantine - Report to QA/QC),100mg,,0
481B0BD2-13A7-4EBB-8B4D-E9AE19622D8A,1,e4592c3a-0aad-4ef9-b254-14f772c56ec2,NULL,NULL,NULL,NULL,NULL,0,Quarantine - Check codes (Straight to Stock),NULL,,0
37A0E8B2-5EF0-4D9E-933E-E9BE9C673473,0,326914003,NULL,Hospira,NULL,N/A,N/A,1,Straight to Stock,2 mg,AJ-B03,0
BFB75209-E965-48B3-9AD3-E9D96727523F,1,26ba470e-1157-426a-9886-1c7a4ef0f9c8,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
B75C1CD1-1916-4775-AA49-EAFE3F953A6B,0,108806006,NULL,Actavis,NULL,20 mg/mL,7 mL,1,Quarantine - Check codes (Straight to Stock),140 mg,,0
C432B57C-1FFD-4A48-B2A9-EB671F17A8F9,0,443644001,NULL,Janssen-Cilag,NULL,5 mg/mL,26 mL,1,Straight to Stock,130 mg,BF-D02,0
AE7D1A71-4373-4EC7-B279-EBED6458762A,0,108783005,NULL,Fresenius Kabi,NULL,20mg/mL,2 mL,1,Straight to Stock,40mg,AC-B08,0
434676DE-0213-4500-8678-EBF9DBAA6B68,1,4039c207-ea80-44c7-b8a2-86a151abd70d,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
5D82A6E0-EC02-4E01-815F-EC83C06E6A06,0,108806006,NULL,Accord,NULL,20 mg/mL,8 mL,1,Straight to Stock,160 mg,AH-A03,0
B8B394BE-7990-4180-B03D-ECACB8CB4E47,0,411089001,NULL,Eli Lilly and Company Limited,NULL,N/A,N/A,1,Straight to Stock,500 mg,AH-A05,0
C211987B-2BD6-4CDF-961B-ECCFCDDF3583,1,1b832b53-49e8-4858-918b-abdf32a1b685,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AB-C06,0
C70165C1-2F72-4AD7-88FA-ED4CF7DA9EE6,2,NULL,Selenase sodium pentahydrate  500mcg in 10ml,BAXTER,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
AE6D002F-596D-4BB4-93C6-ED4D32E9E16B,0,327032007,NULL,Actavis,NULL,5 mg/mL,40 mL,0,Quarantine - Check codes (Straight to Stock),200 mg,,0
342A6903-EAF3-42C6-A193-ED6FE89F3713,0,349829005,NULL,Inresa,NULL,N/A,N/A,0,Quarantine - Check codes (Quarantine - Report to QA/QC),500 mg,,0
A746B53C-3807-4072-973C-EDAF391EE249,0,346628003,NULL,Mylan,NULL,N/A,N/A,1,Straight to Stock,4000 mg / 500 mg,AF-C06,0
3DA6CFFC-2352-424C-9543-EDD3522189F9,0,37400007,NULL,Torbay & South Devon NHS Foundation Trust,NULL,50%,20 mL,1,Quarantine - Check codes (Straight to Stock),N/A,,0
9094E8CB-2D2B-42A2-BF6B-EE158B3F5346,0,108759002,NULL,Sun Pharma,NULL,10 mg/mL,5 mL,0,Quarantine - Check codes (Straight to Stock),50 mg,,0
7C9FBFAE-D918-433D-B76D-EE3E6C94A5D3,0,1528001,NULL,Teva,NULL,10 mg/mL,5 mL,1,Straight to Stock,50 mg,BJ-D02,0
E9B8C03D-2F3F-452D-8A99-EE5EADC7C3DC,0,424978008,NULL,Merck Sharp & Dohme Limited,NULL,N/A,N/A,1,Straight to Stock,150 mg,,0
239D322C-E58E-46E2-A096-EEC3F951EFFC,0,67735003,NULL,Actavis,NULL,6 mg/mL,5 mL,0,Straight to Stock,30 mg,AK-B01,0
84DE3F57-6E66-493D-A022-EEE32D5A3A8C,0,108965009,NULL,Amgen Ltd,NULL,0.3 mg/mL,1 mL,1,Straight to Stock,30 MU,BK-C02,0
F48C28A4-35CC-48BD-9F14-EEF8F163CF6E,1,b40a4b0a-7b8d-4e65-a7d4-5af597d0caa1,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
044EC2F9-1441-4CED-834B-EF34227B7B03,2,NULL,Packing Label  70mm x 90mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
36DCE6BB-B0BF-4A56-A2CA-EF41557CDB0B,1,0f71c436-819d-4edd-8520-86b650f66aa9,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
F2400771-2D8C-4292-85C7-EF6DB85DCE2D,1,ddec367a-a3e5-4e0c-b730-570c3829d5bf,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,,0
10532831-7903-452F-89E3-EFB511A4EE56,0,84812008,NULL,Wockhardt,NULL,1000 IU/mL,1mL,1,Quarantine - Check codes (Straight to Stock),1000 IU,,0
7F5BB1EC-E4CC-4030-B288-EFFDA46FF6C6,2,NULL,90mmx70mm Cyto Label  100mm X 38mm,Label needs,NULL,NULL,NULL,1,Quarantine - Check codes (Quarantine - Report to QA/QC),NULL,,0
F5025F5B-03C8-422A-9B17-F006E549DB5A,1,823639b3-8e12-4731-aad5-563ce288272b,NULL,NULL,NULL,NULL,NULL,1,Quarantine - Check codes (Straight to Stock),NULL,AA-B03,0
9EAF7295-8351-4F17-B854-F0396D8A9096,0,427812009,NULL,Accord,NULL,N/A,N/A,1,Straight to Stock,25 mg,AJ-A11,0
28ECFC68-7F50-49F1-8163-F0A0C29799C5,0,89265009,NULL,Pfizer,NULL,100 mg/mL,20 mL,1,Straight to Stock,2000 mg,AC-B02,0
CE686642-C6F6-4D68-84B6-F13AA048A954,0,427812009,NULL,Napp Pharmaceuticals,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),100 mg,,0
E8CC3448-F939-44AD-97FD-F161649A11D8,0,42082003,NULL,Alpharma,NULL,N/A,N/A,0,Quarantine - Check codes (Straight to Stock),500 mg,,0
F9C2C80F-3768-4700-8A2C-F1EE88DE93EA,2,NULL,Klerwipe Neutral Detergent Sterile Wipes (15 wipe pack),Ecolab,NULL,NULL,NULL,1,Quarantine - Report to QA/QC,NULL,,0
